10.4932 	EXP 	Created space_trial_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-28.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='space_trial_text', opacity=1, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='Please select a distribution', units='height', win=Window(...), wrapWidth=1)
10.5058 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-29.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([ 0.  , -0.41]), rgb=UNKNOWN, text='Press SPACE to continue', units='height', win=Window(...), wrapWidth=1)
10.5190 	EXP 	Created end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='end_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.6973 	EXP 	slider_1: autoLog = True
10.6973 	EXP 	slider_1: markerPos = 5.0
10.6973 	EXP 	slider_1: rating = 5
10.6973 	EXP 	slider_1: markerPos = 5
10.6973 	EXP 	slider_1: contrast = 1.0
10.6973 	EXP 	slider_1: autoLog = True
10.6973 	EXP 	slider_1: styleTweaks = []
10.6973 	EXP 	slider_1: style = 'rating'
10.6973 	EXP 	slider_1: styleTweaks = []
10.6973 	EXP 	slider_2: autoLog = True
10.6973 	EXP 	slider_2: markerPos = 5.0
10.6973 	EXP 	slider_2: rating = 5
10.6973 	EXP 	slider_2: markerPos = 5
10.6973 	EXP 	slider_2: contrast = 1.0
10.6973 	EXP 	slider_2: autoLog = True
10.6973 	EXP 	slider_2: styleTweaks = []
10.6973 	EXP 	slider_2: style = 'rating'
10.6973 	EXP 	slider_2: styleTweaks = []
10.6973 	EXP 	IntroText_1: autoDraw = True
12.7283 	DATA 	Mouse: Left button down, pos=(929,572)
